BioWare Version 5.3.2.9 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	1661	1661
Contact period end (sample #):	7999	7999
Contact period start time (s):	1.661000	1.661000
Contact period end time (s):	7.999000	7.999000
First sample time (s):	0.000000	0.000000
Normalized force (N):	592.005981	592.005981
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.209061	-1.414800
0.001000	0.413724	7.175307
0.002000	-0.053992	-0.035829
0.003000	-0.443337	-2.784111
0.004000	0.336189	4.768756
0.005000	0.180284	0.651153
0.006000	-0.053992	0.992513
0.007000	-0.287432	-2.784503
0.008000	0.180284	3.749310
0.009000	-0.287432	-1.068414
0.010000	-0.287432	-2.447395
0.011000	0.569629	8.899900
0.012000	-0.443337	-3.471094
0.013000	0.023543	1.684522
0.014000	0.023543	2.024717
0.015000	-0.287432	-0.381442
0.016000	0.180284	2.024717
0.017000	0.023543	0.305541
0.018000	0.492095	6.833947
0.019000	-0.132363	-1.409774
0.020000	0.023543	2.025501
0.021000	0.180284	3.403698
0.022000	-0.677613	-4.849291
0.023000	0.101077	2.366860
0.024000	0.023543	1.683738
0.025000	-0.132363	0.651153
0.026000	-0.053992	-0.381823
0.027000	0.180284	4.091062
0.028000	0.257819	4.090681
0.029000	-0.287432	-2.101783
0.030000	0.413724	5.806377
0.031000	-0.053992	1.333492
0.032000	0.257819	1.674470
0.033000	-0.287432	-2.789136
0.034000	0.180284	1.338910
0.035000	0.180284	1.333492
0.036000	-0.287432	-2.442369
0.037000	0.491258	8.208283
0.038000	-0.287432	-2.438498
0.039000	0.102750	2.024717
0.040000	0.257819	4.091062
0.041000	-0.209061	-1.414800
0.042000	0.257819	4.432041
0.043000	-0.053992	-0.727436
0.044000	0.336189	4.091062
0.045000	-0.443337	-3.471094
0.046000	-0.365802	-2.096757
0.047000	0.257819	4.436674
0.048000	-0.755147	-7.251589
0.049000	-0.209061	-0.381442
0.050000	-0.053992	-0.727054
0.051000	-0.599242	-3.816706
0.052000	-0.365802	-2.101783
0.053000	-0.053992	-0.381442
0.054000	-0.132363	1.333873
0.055000	-0.287432	-3.471094
0.056000	0.335353	5.806377
0.057000	-0.365802	-1.414418
0.058000	-0.132363	-0.722802
0.059000	-0.132363	0.305541
0.060000	-0.443337	-1.755397
0.061000	-0.132363	-1.409785
0.062000	-0.132363	-1.755778
0.063000	0.023543	3.399445
0.064000	-0.599242	-5.195295
0.065000	-0.443337	-2.101391
0.066000	0.023543	4.091062
0.067000	-0.443337	-5.189888
0.068000	-0.132363	0.646509
0.069000	-0.287432	-1.068806
0.070000	-0.132363	0.992513
0.071000	-0.209061	-2.784111
0.072000	-0.443337	-2.096757
0.073000	0.257819	5.465399
0.074000	-0.287432	-3.130115
0.075000	-0.053992	1.683738
0.076000	-0.443337	-1.414418
0.077000	-0.521708	-3.816706
0.078000	-0.210733	-2.096757
0.079000	-0.287432	-0.722802
0.080000	-0.132363	0.305531
0.081000	-0.364966	-3.130115
0.082000	-0.053992	4.436293
0.083000	-0.132363	0.305149
0.084000	-0.443337	-2.784503
0.085000	-0.053992	1.337734
0.086000	-0.365802	-1.755397
0.087000	-0.287432	-0.381442
0.088000	-0.522544	-4.840023
0.089000	-0.132363	0.992513
0.090000	-0.443337	-3.130115
0.091000	-0.599242	-6.218612
0.092000	0.413724	7.872330
0.093000	-0.364966	-3.471094
0.094000	-0.521708	-2.442761
0.095000	0.023543	0.651153
0.096000	-0.677613	-4.844667
0.097000	-0.053992	0.646128
0.098000	-0.053992	-0.040463
0.099000	0.257819	3.750083
0.100000	-0.443337	-2.447395
0.101000	0.023543	1.684522
0.102000	0.023543	2.024717
0.103000	-0.676777	-6.218612
0.104000	0.023543	1.683738
0.105000	-0.287432	0.305149
0.106000	-0.287432	-1.414800
0.107000	-0.443337	-5.186027
0.108000	0.023543	3.745058
0.109000	-0.287432	-0.727446
0.110000	-0.443337	-3.816706
0.111000	0.257819	5.806377
0.112000	-0.287432	-1.755778
0.113000	-0.132363	0.646509
0.114000	-0.364966	-3.471094
0.115000	-0.599242	-3.125481
0.116000	0.023543	0.651153
0.117000	-0.677613	-6.564616
0.118000	0.180284	6.839354
0.119000	-0.677613	-6.564616
0.120000	-0.287432	-0.381442
0.121000	-0.053992	2.025882
0.122000	-0.755147	-7.602237
0.123000	0.180284	3.404090
0.124000	-0.132363	-1.414418
0.125000	0.023543	3.403698
0.126000	-0.365802	-2.442761
0.127000	-0.443337	-0.727446
0.128000	0.180284	3.404079
0.129000	-0.520871	-4.162710
0.130000	-0.053992	0.992513
0.131000	-0.052319	-0.035438
0.132000	-0.287432	-1.414418
0.133000	-0.520871	-4.158458
0.134000	-0.365802	-0.722420
0.135000	-0.132363	0.992513
0.136000	-0.443337	-3.125481
0.137000	0.413724	6.147737
0.138000	-0.132363	-1.414418
0.139000	-0.365802	-1.414418
0.140000	-0.210733	-0.722802
0.141000	-0.520871	-1.756170
