BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	729	729
Contact period end (sample #):	7879	7879
Contact period start time (s):	0.729000	0.729000
Contact period end time (s):	7.879000	7.879000
First sample time (s):	0.000000	0.000000
Normalized force (N):	808.729980	808.729980
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.099255	-1.948175
0.001000	-0.020884	1.145729
0.002000	0.056650	2.183350
0.003000	0.056650	-0.228216
0.004000	0.056650	0.117005
0.005000	0.134185	3.210909
0.006000	0.679435	6.295927
0.007000	0.290090	2.177932
0.008000	0.290090	2.182958
0.009000	0.290090	3.898654
0.010000	0.445995	7.333548
0.011000	0.056650	1.837346
0.012000	0.212555	3.207038
0.013000	0.213392	2.865296
0.014000	0.212555	5.954567
0.015000	0.056650	1.491733
0.016000	-0.099255	0.113144
0.017000	-0.177626	0.804369
0.018000	0.134185	1.491341
0.019000	-0.099255	-2.640184
0.020000	-0.489436	-4.696859
0.021000	-0.334367	-1.943541
0.022000	-0.021721	2.178324
0.023000	-0.099255	-0.920224
0.024000	-0.099255	-1.948175
0.025000	-0.099255	-0.573839
0.026000	0.056650	1.491341
0.027000	-0.177626	-0.920224
0.028000	-0.099255	-1.261203
0.029000	-0.099255	-1.948175
0.030000	0.445995	4.585245
0.031000	-0.020884	-1.602563
0.032000	-0.021721	-0.223974
0.033000	-0.020884	0.117005
0.034000	0.445995	7.333548
0.035000	0.368461	3.893629
0.036000	0.056650	2.865296
0.037000	0.055814	2.865296
0.038000	0.367624	8.707111
0.039000	0.290090	5.608562
0.040000	0.056650	2.865296
0.041000	-0.099255	1.149981
0.042000	0.290090	5.272610
0.043000	-0.021721	2.523937
0.044000	0.055814	0.803977
0.045000	-0.099255	-1.602563
0.046000	0.135021	0.804369
0.047000	-0.099255	-2.289154
0.048000	-0.332695	-4.691833
0.049000	-0.566971	-5.037837
0.050000	0.212555	1.836954
0.051000	0.056650	-0.223974
0.052000	-0.099255	-1.602563
0.053000	-0.332695	-3.327156
0.054000	-0.020884	1.832320
0.055000	0.056650	1.144956
0.056000	-0.254324	-1.261203
0.057000	-0.254324	-2.981544
0.058000	0.290090	2.865296
0.059000	0.290090	1.836964
0.060000	0.290090	2.178324
0.061000	0.056650	-0.223974
0.062000	0.367624	4.926605
0.063000	0.445995	5.613207
0.064000	0.212555	1.145337
0.065000	-0.021721	0.809003
0.066000	0.290090	6.641539
0.067000	0.290090	7.333548
0.068000	0.134185	1.491341
0.069000	-0.332695	-0.915199
0.070000	0.211719	4.926605
0.071000	0.212555	5.608954
0.072000	0.211719	2.523937
0.073000	-0.177626	-1.602563
0.074000	0.056650	1.836954
0.075000	0.056650	0.804369
0.076000	-0.332695	-2.289154
0.077000	-0.566971	-4.355880
0.078000	-0.020884	1.490960
0.079000	-0.020884	0.458365
0.080000	-0.099255	-2.981544
0.081000	-0.332695	-4.350855
0.082000	-0.021721	0.117386
0.083000	0.290090	1.491341
0.084000	-0.099255	-4.005242
0.085000	-0.177626	-4.009876
0.086000	-0.020884	-0.915580
0.087000	0.212555	1.836954
0.088000	0.056650	-0.920224
0.089000	-0.254324	-0.915199
0.090000	0.134185	2.865296
0.091000	0.368461	5.954185
0.092000	-0.177626	0.117386
0.093000	-0.099255	0.462999
0.094000	0.134185	4.234989
0.095000	0.368461	6.300179
0.096000	-0.021721	0.462999
0.097000	-0.332695	-1.943541
0.098000	-0.099255	1.837335
0.099000	0.056650	4.239633
0.100000	-0.332695	1.491341
0.101000	-0.332695	-1.261203
0.102000	-0.099255	0.458365
0.103000	-0.021721	2.182958
0.104000	-0.489436	-3.322522
0.105000	-0.332695	-4.009113
0.106000	-0.332695	-3.663501
0.107000	0.290090	1.836954
0.108000	-0.800411	-9.159311
0.109000	-0.254324	-2.976126
0.110000	-0.410229	-2.981162
0.111000	0.135021	2.865296
0.112000	-0.332695	-3.668135
0.113000	-0.487764	-4.350855
0.114000	-0.332695	-2.976126
0.115000	-0.021721	2.519292
0.116000	-0.332695	-1.261584
0.117000	-0.566971	-2.976126
0.118000	-0.099255	-0.919843
0.119000	-0.021721	2.178706
0.120000	-0.021721	-0.564952
0.121000	-0.100091	-0.910957
0.122000	-0.021721	1.491723
0.123000	0.290090	4.926605
0.124000	-0.100091	0.117386
0.125000	-0.021721	0.462999
0.126000	-0.099255	1.145729
0.127000	0.135021	4.240014
0.128000	-0.099255	1.155007
0.129000	-0.099255	0.458365
0.130000	-0.410229	-2.975745
0.131000	0.290090	4.931250
0.132000	-0.254324	-1.947794
0.133000	-0.332695	-1.597537
0.134000	-0.489436	-5.383450
0.135000	-0.334367	-1.602181
0.136000	-0.566971	-4.350855
0.137000	-0.644505	-4.009505
0.138000	-0.644505	-4.696859
0.139000	-0.177626	-0.223592
0.140000	-0.254324	-1.602563
0.141000	-0.332695	-2.981544
0.142000	-0.722876	-6.075066
0.143000	-0.099255	0.117386
