BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	2164	2164
Contact period end (sample #):	7999	7999
Contact period start time (s):	2.164000	2.164000
Contact period end time (s):	7.999000	7.999000
First sample time (s):	0.000000	0.000000
Normalized force (N):	808.729980	808.729980
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.148496	-1.236774
0.001000	-0.148496	-2.620399
0.002000	-0.148496	-2.274787
0.003000	0.240849	2.202743
0.004000	-0.148496	-1.582778
0.005000	-0.148496	-3.302738
0.006000	-0.070125	-2.615363
0.007000	0.240849	2.539458
0.008000	0.007409	-0.895414
0.009000	0.162478	-0.550193
0.010000	-0.148496	-4.330688
0.011000	0.474289	5.287379
0.012000	0.474289	4.941375
0.013000	0.240849	2.885463
0.014000	0.085780	0.478149
0.015000	0.395918	5.974351
0.016000	0.396754	5.286987
0.017000	0.318383	1.856739
0.018000	0.162478	0.823762
0.019000	0.318383	3.226823
0.020000	0.786936	7.002302
0.021000	-0.148496	-1.236774
0.022000	-0.148496	-3.302738
0.023000	-0.070962	-0.549410
0.024000	-0.070962	0.137171
0.025000	-0.226867	-2.615363
0.026000	-0.226031	-3.994354
0.027000	0.162478	1.169766
0.028000	0.085780	1.856739
0.029000	0.085780	-1.236774
0.030000	-0.148496	-1.928391
0.031000	0.085780	-0.895414
0.032000	0.319220	1.165514
0.033000	0.007409	-1.241418
0.034000	-0.070125	-2.961759
0.035000	0.007409	1.511126
0.036000	0.396754	4.254392
0.037000	0.240849	1.511126
0.038000	0.240849	2.875803
0.039000	0.240849	2.880818
0.040000	0.551823	8.731921
0.041000	0.162478	2.198480
0.042000	0.162478	2.539850
0.043000	-0.148496	-0.895414
0.044000	0.318383	4.941756
0.045000	0.007409	1.511126
0.046000	0.007409	0.819509
0.047000	-0.148496	-3.648350
0.048000	0.007409	1.169766
0.049000	0.007409	-0.550193
0.050000	-0.226031	-3.648350
0.051000	-0.070125	-2.269750
0.052000	0.007409	0.478149
0.053000	0.085780	0.823762
0.054000	-0.070125	-2.961759
0.055000	-0.148496	-2.961759
0.056000	0.007409	0.137171
0.057000	0.240849	2.538696
0.058000	-0.147660	-2.610729
0.059000	-0.148496	-3.989710
0.060000	0.085780	1.856739
0.061000	0.396754	3.231467
0.062000	0.240849	1.511126
0.063000	0.318383	2.538696
0.064000	0.474289	5.287369
0.065000	0.318383	4.941375
0.066000	0.240849	2.885463
0.067000	0.007409	0.823762
0.068000	0.396754	5.282735
0.069000	0.396754	5.974351
0.070000	0.240849	0.823762
0.071000	0.007409	0.136789
0.072000	-0.148496	-0.891172
0.073000	0.240849	3.913424
0.074000	-0.148496	-3.302738
0.075000	-0.226031	-3.307371
0.076000	-0.070125	-2.620399
0.077000	0.007409	0.483175
0.078000	-0.070125	-2.269750
0.079000	0.007409	-0.895414
0.080000	-0.148496	-1.928391
0.081000	0.007409	1.170148
0.082000	-0.537841	-6.054900
0.083000	-0.070962	-2.961759
0.084000	0.007409	0.136789
0.085000	-0.226867	-0.558698
0.086000	0.085780	1.169766
0.087000	0.240849	0.478149
0.088000	0.162478	0.132929
0.089000	0.474289	5.628347
0.090000	0.708565	5.974351
0.091000	0.631030	4.941375
0.092000	0.240849	0.828788
0.093000	0.396754	5.628739
0.094000	0.240013	4.254784
0.095000	0.240849	2.202743
0.096000	-0.148496	-1.241418
0.097000	0.396754	6.666360
0.098000	0.007409	1.169766
0.099000	-0.226031	-3.302738
0.100000	-0.460307	-6.396642
0.101000	-0.148496	-0.203808
0.102000	0.007409	0.137171
0.103000	0.240849	-1.928391
0.104000	-0.304401	-5.022305
0.105000	0.162478	1.165514
0.106000	0.319220	3.563167
0.107000	-0.070125	-2.269369
0.108000	-0.070125	-2.610729
0.109000	-0.226867	-2.961759
0.110000	-0.070125	0.137171
0.111000	-0.148496	-5.018434
0.112000	-0.226867	-2.269369
0.113000	0.007409	1.161251
0.114000	0.395918	5.287369
0.115000	0.162478	1.165122
0.116000	0.007409	0.137171
0.117000	0.085780	2.880818
0.118000	0.240849	5.628729
0.119000	0.162478	2.198480
0.120000	0.007409	1.511126
0.121000	-0.382772	-1.923375
0.122000	0.007409	2.885463
0.123000	-0.149332	-1.582397
0.124000	-0.226031	-1.923757
0.125000	-0.148496	-1.582778
0.126000	-0.226031	-1.582397
0.127000	-0.381936	-5.364047
0.128000	-0.304401	-3.989328
0.129000	-0.381936	-4.335714
0.130000	0.162478	1.856739
0.131000	-0.070125	-1.928391
0.132000	-0.304401	-4.676693
0.133000	-0.381936	-5.022305
0.134000	0.007409	0.137171
0.135000	-0.226031	-2.269369
0.136000	-0.148496	-2.961378
0.137000	-0.226867	-4.681327
0.138000	0.162478	0.819509
0.139000	0.162478	1.515770
0.140000	-0.148496	-0.208833
0.141000	-0.148496	-0.891172
0.142000	0.318383	3.572435
0.143000	0.162478	2.544484
0.144000	-0.070125	-0.895414
