BioWare Version 5.3.2.9 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	528	528
Contact period end (sample #):	2692	2692
Contact period start time (s):	0.528000	0.528000
Contact period end time (s):	2.692000	2.692000
First sample time (s):	0.000000	0.000000
Normalized force (N):	687.536987	687.536987
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.157347	-3.589936
0.001000	0.153627	4.313580
0.002000	-0.391623	-5.305632
0.003000	-0.546692	-6.337836
0.004000	0.231998	5.345794
0.005000	-0.468321	-5.996857
0.006000	-0.157347	-0.841633
0.007000	-0.002278	0.878316
0.008000	-0.702597	-7.707157
0.009000	-0.079812	-1.864950
0.010000	0.076093	-0.500273
0.011000	-0.546692	-5.996857
0.012000	0.154464	1.228954
0.013000	-0.001442	0.536956
0.014000	-0.157347	-1.182612
0.015000	-0.234881	-3.594570
0.016000	-0.157347	-1.528224
0.017000	-0.234881	-0.841633
0.018000	-0.701761	-7.375446
0.019000	-0.079812	2.252652
0.020000	-0.157347	-3.935930
0.021000	-0.313252	-4.968525
0.022000	0.699714	6.715496
0.023000	-0.391623	-6.337836
0.024000	-0.002278	1.223938
0.025000	0.231998	3.285247
0.026000	-0.234881	-4.276516
0.027000	0.622179	4.649543
0.028000	-0.234881	-3.248576
0.029000	-0.078976	-1.528606
0.030000	0.388740	4.312817
0.031000	0.231998	3.967205
0.032000	0.076929	-0.841252
0.033000	-0.001442	-1.182993
0.034000	-0.078976	0.531930
0.035000	0.154464	3.621200
0.036000	0.311205	2.246864
0.037000	-0.001442	4.308564
0.038000	0.076929	-0.154651
0.039000	0.076093	-0.154651
0.040000	0.231998	6.028132
0.041000	-0.157347	-2.561593
0.042000	-0.001442	0.877934
0.043000	0.231998	5.341541
0.044000	-0.078976	-1.528606
0.045000	0.153627	4.308564
0.046000	0.076093	0.877934
0.047000	-0.001442	-2.561974
0.048000	0.231998	3.972220
0.049000	0.154464	1.223547
0.050000	0.154464	3.967205
0.051000	0.154464	2.938480
0.052000	-0.001442	-1.182993
0.053000	0.311205	2.939243
0.054000	0.076929	1.559891
0.055000	0.231998	4.654177
0.056000	0.154464	1.223938
0.057000	0.388740	2.939243
0.058000	0.076093	1.569932
0.059000	-0.157347	-3.935930
0.060000	0.154464	2.602528
0.061000	0.154464	1.223547
0.062000	-0.001442	-1.182993
0.063000	0.467110	6.369492
0.064000	0.076093	0.536574
0.065000	-0.001442	-2.902953
0.066000	0.543809	6.715496
0.067000	-0.157347	-3.248565
0.068000	-0.157347	-0.841633
0.069000	0.231998	2.602528
0.070000	-0.157347	-3.248565
0.071000	0.154464	2.602528
0.072000	0.231998	2.256523
0.073000	-0.157347	-0.841633
0.074000	0.076929	0.536574
0.075000	0.154464	1.569551
0.076000	0.154464	1.569551
0.077000	-0.078976	-2.902953
0.078000	-0.001442	0.878316
0.079000	0.231998	2.256523
0.080000	-0.157347	-3.935930
0.081000	0.699714	6.033158
0.082000	-0.079812	-3.589925
0.083000	-0.157347	-2.907979
0.084000	0.699714	8.444724
0.085000	-0.313252	-3.935930
0.086000	0.076093	1.223547
0.087000	0.231998	1.569551
0.088000	-0.079812	-3.931667
0.089000	-0.079812	0.195596
0.090000	0.154464	1.915545
0.091000	0.076093	-1.182993
0.092000	0.388740	1.564907
0.093000	0.231998	2.256523
0.094000	-0.078976	-0.841633
0.095000	-0.000605	-1.869966
0.096000	-0.001442	1.223547
0.097000	0.231998	1.223938
0.098000	-0.079812	-2.902953
0.099000	0.543809	6.374136
0.100000	-0.001442	-2.907587
0.101000	-0.391623	-5.651245
0.102000	0.699714	6.710852
0.103000	-0.313252	-4.964262
0.104000	0.076093	1.228572
0.105000	0.311205	3.972220
0.106000	-0.234881	-4.281542
0.107000	0.076093	2.939243
0.108000	0.076929	0.190951
0.109000	0.154464	-1.182993
0.110000	0.154464	1.564907
0.111000	0.076093	0.536574
0.112000	0.076093	-0.159295
0.113000	0.076093	-1.865332
0.114000	0.076093	1.223938
0.115000	0.311205	1.564907
0.116000	-0.001442	-0.841633
0.117000	0.543809	5.682520
0.118000	-0.078976	-1.528606
0.119000	-0.078976	-0.154651
0.120000	0.388740	6.028132
0.121000	-0.156511	-1.528606
0.122000	-0.001442	1.219294
0.123000	0.388740	3.967205
0.124000	-0.078976	-2.210944
0.125000	0.388740	5.341541
0.126000	0.076093	2.939243
0.127000	0.076093	0.536956
0.128000	0.387067	3.285247
0.129000	0.153627	0.868666
0.130000	0.154464	1.219294
0.131000	0.154464	1.910911
0.132000	-0.234881	-2.561593
0.133000	0.467110	4.995155
0.134000	0.154464	1.910911
0.135000	0.231998	5.341541
0.136000	-0.001442	-0.841633
0.137000	0.154464	-0.150409
0.138000	0.076093	1.915937
0.139000	0.076929	-0.842015
0.140000	0.543809	5.687154
0.141000	0.154464	1.569551
0.142000	-0.001442	-1.528606
0.143000	0.699714	9.126681
0.144000	-0.157347	-1.528606
0.145000	-0.078976	0.190570
