BioWare Version 5.3.2.9 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	123	123
Contact period end (sample #):	6759	6759
Contact period start time (s):	0.123000	0.123000
Contact period end time (s):	6.759000	6.759000
First sample time (s):	0.000000	0.000000
Normalized force (N):	687.536987	687.536987
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	0.670875	1.090478
0.001000	0.904315	2.118440
0.002000	0.748409	1.777461
0.003000	1.059384	4.179759
0.004000	1.137754	1.772435
0.005000	0.591668	1.772435
0.006000	0.749246	1.085453
0.007000	0.280694	-3.041047
0.008000	0.514133	0.398872
0.009000	0.279857	-1.316453
0.010000	0.279857	-2.007678
0.011000	-0.031117	-4.760996
0.012000	0.825944	1.772817
0.013000	1.293660	5.208091
0.014000	-0.421298	-9.214562
0.015000	0.825944	3.492776
0.016000	0.358228	-4.069379
0.017000	0.280694	-5.102356
0.018000	0.981013	5.895064
0.019000	0.358228	-4.761377
0.020000	0.825944	2.113806
0.021000	0.904315	4.862087
0.022000	0.047254	-4.760996
0.023000	-0.422135	-7.157887
0.024000	0.358228	-1.316453
0.025000	0.047254	-5.438700
0.026000	0.825944	2.118821
0.027000	0.591668	1.085845
0.028000	0.358228	-1.666700
0.029000	0.748409	-0.288111
0.030000	0.123952	-5.442953
0.031000	0.825944	2.118440
0.032000	0.591668	0.403506
0.033000	1.137754	3.833755
0.034000	1.293660	4.179367
0.035000	0.514133	-3.031758
0.036000	0.748409	2.118821
0.037000	0.514133	-1.662055
0.038000	0.435762	-1.666700
0.039000	0.825944	4.521109
0.040000	0.826780	0.398099
0.041000	0.202323	-1.998411
0.042000	0.825944	1.772435
0.043000	0.280694	-3.728401
0.044000	0.514133	1.436864
0.045000	0.202323	-4.414992
0.046000	0.202323	-4.069379
0.047000	1.059384	4.521109
0.048000	0.202323	-5.784313
0.049000	0.591668	0.744485
0.050000	1.216125	4.516475
0.051000	0.358228	-4.756352
0.052000	0.514133	0.744866
0.053000	-0.187022	-6.811501
0.054000	-0.031117	-5.784313
0.055000	0.826780	0.744485
0.056000	0.514133	-0.288111
0.057000	0.436599	-2.349038
0.058000	0.279857	-3.382788
0.059000	0.358228	-2.349038
0.060000	0.202323	-3.376608
0.061000	0.279857	-5.097340
0.062000	0.591668	3.497410
0.063000	1.371194	4.174352
0.064000	0.982685	1.085463
0.065000	1.059384	5.208473
0.066000	0.358228	-4.069379
0.067000	0.514133	1.085845
0.068000	0.825944	3.146772
0.069000	0.280694	-5.102356
0.070000	0.748409	2.801160
0.071000	-0.109488	-5.784313
0.072000	0.123952	-5.092696
0.073000	0.514133	1.090860
0.074000	0.202323	-3.723004
0.075000	0.435762	-0.288111
0.076000	0.748409	2.118821
0.077000	0.358228	-2.704321
0.078000	0.670875	0.744485
0.079000	0.982685	3.142138
0.080000	0.826780	1.085463
0.081000	0.904315	3.492776
0.082000	0.436599	-0.288503
0.083000	-0.577204	-8.872820
0.084000	0.748409	-0.288492
0.085000	0.358228	-1.662055
0.086000	0.513297	1.085845
0.087000	0.670875	-2.690780
0.088000	0.825944	4.516475
0.089000	0.358228	-2.349038
0.090000	-0.264557	-8.186219
0.091000	1.293660	8.301615
0.092000	0.047254	-7.157876
0.093000	1.372030	5.202303
0.094000	1.449565	9.675178
0.095000	0.202323	-4.414992
0.096000	0.358228	0.744866
0.097000	0.669202	1.085845
0.098000	0.047254	-7.162902
0.099000	0.591668	2.459800
0.100000	1.293660	5.890049
0.101000	-0.264557	-6.466270
0.102000	0.748409	1.777461
0.103000	-0.031117	-2.353291
0.104000	-0.421298	-7.157887
0.105000	0.514133	-2.008060
0.106000	0.358228	-2.007678
0.107000	0.905151	2.118821
0.108000	0.436599	-0.975475
0.109000	0.513297	1.777451
0.110000	0.514133	-0.975475
0.111000	0.904315	1.777080
0.112000	1.059384	4.175496
0.113000	-0.577204	-11.967498
0.114000	0.825944	2.805412
0.115000	0.748409	2.810438
0.116000	0.280694	-3.041047
0.117000	0.825944	3.838389
0.118000	0.436599	-2.008060
0.119000	-0.031117	-6.475930
0.120000	0.279857	0.057883
0.121000	0.279857	-2.694651
0.122000	0.748409	1.431457
0.123000	2.229091	12.764458
0.124000	0.748409	0.393846
0.125000	0.748409	1.085845
0.126000	0.748409	2.459408
0.127000	0.358228	-3.728401
0.128000	0.904315	2.118440
0.129000	0.358228	-0.629089
0.130000	0.982685	3.492395
0.131000	0.202323	-4.069379
0.132000	0.670875	0.398872
0.133000	-0.109488	-5.097340
0.134000	-0.187022	-8.186219
0.135000	1.137754	5.895064
0.136000	0.748409	0.744485
0.137000	0.748409	-1.662055
0.138000	1.136918	6.236424
0.139000	0.358228	-5.784313
0.140000	0.202323	-4.760996
0.141000	1.371194	8.647237
0.142000	0.358228	-3.036392
0.143000	0.904315	3.833755
0.144000	1.137754	4.179759
0.145000	0.436599	-3.045681
0.146000	0.904315	3.833755
0.147000	0.825944	1.426823
