BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	1737	1737
Contact period end (sample #):	2066	2066
Contact period start time (s):	1.737000	1.737000
Contact period end time (s):	2.066000	2.066000
First sample time (s):	0.000000	0.000000
Normalized force (N):	703.599976	703.599976
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	0.056922	2.283840
0.001000	-0.331587	-4.235668
0.002000	-0.487492	-4.928058
0.003000	0.291198	3.657795
0.004000	-0.254052	-3.894308
0.005000	-0.176518	-2.184401
0.006000	-0.254052	-1.837633
0.007000	-0.175681	-0.464452
0.008000	0.058595	0.914138
0.009000	-0.176518	-1.838396
0.010000	-0.176518	-0.801167
0.011000	-0.176518	-0.464452
0.012000	-0.098147	0.572778
0.013000	0.291198	2.629071
0.014000	-0.409957	-4.586698
0.015000	0.213664	1.591842
0.016000	-0.176518	0.232180
0.017000	-0.331587	-5.614649
0.018000	0.213664	2.283840
0.019000	-0.176518	0.217887
0.020000	-0.254052	-3.563381
0.021000	0.369569	3.662429
0.022000	-0.332423	-4.586698
0.023000	-0.409957	-5.960654
0.024000	0.447104	4.690772
0.025000	-0.175681	-1.493176
0.026000	0.292035	0.913756
0.027000	-0.487492	-3.894308
0.028000	-0.331587	-4.245338
0.029000	-0.175681	0.227165
0.030000	-0.254052	-1.147171
0.031000	0.058595	0.914138
0.032000	-0.565863	-6.647245
0.033000	0.213664	0.568525
0.034000	0.056922	1.255498
0.035000	-0.409957	-5.960654
0.036000	0.056922	1.255116
0.037000	-0.098147	0.222913
0.038000	-0.331587	-5.619675
0.039000	0.369569	4.003026
0.040000	-0.332423	-4.236050
0.041000	-0.332423	-4.928058
0.042000	0.447104	5.036384
0.043000	-0.175681	-4.586698
0.044000	-0.254052	-3.894690
0.045000	-0.021449	1.601502
0.046000	-0.175681	-1.834536
0.047000	-0.409957	-3.894308
0.048000	-0.175681	-1.147171
0.049000	-0.409957	-3.558345
0.050000	0.056922	-0.464452
0.051000	0.291198	2.283459
0.052000	-0.098147	0.227165
0.053000	-0.721768	-8.362560
0.054000	-0.176518	0.227165
0.055000	-0.176518	0.563499
0.056000	-0.175681	-2.871373
0.057000	-0.254052	-0.113432
0.058000	-0.254052	-2.520353
0.059000	-0.409957	-6.306266
0.060000	0.213664	4.349412
0.061000	-0.332423	-5.278315
0.062000	-0.409957	-5.274063
0.063000	0.213664	2.970431
0.064000	-0.098147	-3.553330
0.065000	-0.098147	-1.147171
0.066000	-0.254052	0.227165
0.067000	-0.409121	-5.273671
0.068000	-0.098147	-2.184401
0.069000	-0.098147	-0.464452
0.070000	-0.254052	-2.520353
0.071000	-0.176518	-3.211970
0.072000	0.056922	0.909885
0.073000	0.213664	1.255116
0.074000	-0.644233	-7.675969
0.075000	-0.098147	-0.118447
0.076000	-0.021449	-0.118839
0.077000	-0.409957	-5.960654
0.078000	0.369569	5.377363
0.079000	-0.487492	-6.647626
0.080000	-0.487492	-5.956009
0.081000	0.056922	2.975457
0.082000	-0.254052	-3.207718
0.083000	-0.254052	-2.184401
0.084000	0.056922	1.942480
0.085000	-0.409957	-6.306266
0.086000	0.292035	2.283459
0.087000	-0.098147	0.227165
0.088000	-0.254052	-2.525760
0.089000	-0.254052	-2.525760
0.090000	0.056922	1.601120
0.091000	0.056922	0.222139
0.092000	-0.332423	-5.614649
0.093000	-0.021449	0.568525
0.094000	0.056922	0.222531
0.095000	-0.487492	-5.273671
0.096000	0.525474	5.728012
0.097000	0.056922	0.563499
0.098000	-0.409957	-5.269037
0.099000	0.758914	8.817271
0.100000	-0.487492	-7.334598
0.101000	-0.254052	-3.894690
0.102000	0.134457	3.311791
0.103000	-0.098147	-3.553330
0.104000	-0.175681	-1.155676
0.105000	-0.098147	-0.464452
0.106000	-0.487492	-6.306266
0.107000	-0.332423	-2.184401
0.108000	-0.098147	-0.464452
0.109000	-0.176518	-3.553330
0.110000	-0.332423	-4.245338
0.111000	-0.176518	-0.800404
0.112000	-0.176518	-1.146409
0.113000	-0.488328	-6.647626
0.114000	0.056922	1.255116
0.115000	-0.254052	-2.520353
0.116000	-0.176518	-2.871373
0.117000	0.603009	6.760596
0.118000	-0.098147	-2.184401
0.119000	-0.254052	-2.871373
0.120000	0.603009	8.130299
0.121000	-0.254052	-3.212733
0.122000	0.058595	0.227165
0.123000	0.447104	5.036003
0.124000	-0.098147	-1.147171
0.125000	0.213664	1.937455
0.126000	0.213664	1.601120
0.127000	-0.254052	-2.871373
0.128000	-0.021449	-0.460189
0.129000	0.524638	4.690391
0.130000	0.291198	1.596095
0.131000	-0.176518	-1.838396
0.132000	0.213664	1.255116
0.133000	0.291198	1.942099
0.134000	-0.254052	-2.867120
0.135000	0.447940	5.377363
0.136000	-0.176518	-2.184401
0.137000	-0.409957	-4.927677
0.138000	0.680543	7.784295
0.139000	-0.331587	-4.932311
0.140000	-0.254052	-1.843422
0.141000	0.603009	6.069372
