BioWare Version 5.3.2.9 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	754	754
Contact period end (sample #):	7737	7737
Contact period start time (s):	0.754000	0.754000
Contact period end time (s):	7.737000	7.737000
First sample time (s):	0.000000	0.000000
Normalized force (N):	592.005981	592.005981
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	0.216094	0.573562
0.001000	-0.094881	-1.833752
0.002000	0.371999	5.046447
0.003000	-0.018182	-0.795749
0.004000	0.138559	1.260545
0.005000	0.137723	0.578206
0.006000	0.060188	-1.141362
0.007000	-0.094881	-1.146006
0.008000	-0.250786	-3.890045
0.009000	0.293628	5.387425
0.010000	-0.485062	-5.955607
0.011000	-0.485062	-5.604979
0.012000	0.449533	5.387425
0.013000	-0.329157	-4.235658
0.014000	-0.173251	-1.146006
0.015000	-0.172415	-3.890045
0.016000	0.137723	1.952151
0.017000	-0.329157	-2.861321
0.018000	-0.250786	-4.577018
0.019000	0.216094	5.387807
0.020000	-0.406691	-5.955607
0.021000	-0.173251	-0.800002
0.022000	-0.018182	-0.459415
0.023000	-0.485062	-6.296204
0.024000	-0.018182	-0.454389
0.025000	0.060188	-0.450137
0.026000	0.216094	4.013089
0.027000	-0.173251	-2.857450
0.028000	0.060188	0.914922
0.029000	0.060188	0.914922
0.030000	-0.562596	-7.675185
0.031000	0.060188	0.578206
0.032000	-0.094881	-1.141753
0.033000	-0.251622	-2.174338
0.034000	-0.329157	-3.203062
0.035000	0.060188	0.919566
0.036000	-0.173251	-1.146006
0.037000	-0.251622	-3.198429
0.038000	0.060188	2.638742
0.039000	-0.173251	-1.141753
0.040000	-0.251622	-2.174349
0.041000	-0.094881	-2.515709
0.042000	-0.485062	-4.235658
0.043000	-0.094881	-1.833370
0.044000	-0.173251	-3.207325
0.045000	0.371163	5.382781
0.046000	-0.562596	-7.329572
0.047000	-0.173251	-1.140980
0.048000	0.216094	2.293129
0.049000	-0.406691	-2.861321
0.050000	0.216094	2.985138
0.051000	-0.329157	-3.889653
0.052000	0.137723	3.672110
0.053000	-0.329157	-3.889653
0.054000	-0.329157	-3.544041
0.055000	0.216094	4.700443
0.056000	-0.485062	-7.670551
0.057000	0.060188	-0.108777
0.058000	0.060188	-0.800775
0.059000	-0.251622	-2.520342
0.060000	-0.094881	-1.487758
0.061000	-0.406691	-3.544041
0.062000	0.293628	5.392059
0.063000	-0.329157	-3.890045
0.064000	0.216094	1.952151
0.065000	0.060188	1.255900
0.066000	-0.562596	-6.637564
0.067000	0.216094	0.232202
0.068000	0.060188	-0.459415
0.069000	-0.173251	-1.486984
0.070000	-0.173251	-3.544041
0.071000	0.137723	1.606147
0.072000	0.060188	0.232202
0.073000	-0.251622	-3.203062
0.074000	0.060188	0.578587
0.075000	-0.018182	-0.796141
0.076000	-0.251622	-3.197666
0.077000	-0.329157	-4.572002
0.078000	0.060188	-0.108777
0.079000	-0.251622	-3.890045
0.080000	-0.406691	-3.889653
0.081000	0.293628	5.387807
0.082000	-0.329157	-3.889653
0.083000	-0.018182	-0.795368
0.084000	0.216094	0.573562
0.085000	-0.094881	-1.828726
0.086000	-0.094881	-0.113411
0.087000	-0.250786	-3.889653
0.088000	0.293628	5.041421
0.089000	-0.406691	-6.637564
0.090000	-0.094881	-0.459023
0.091000	0.293628	3.672110
0.092000	-0.485062	-6.637564
0.093000	0.216094	1.952151
0.094000	-0.094881	-1.487366
0.095000	0.060188	1.952151
0.096000	-0.329157	-3.890045
0.097000	-0.094881	-1.828726
0.098000	0.293628	4.358701
0.099000	-0.329157	-4.577018
0.100000	0.060188	2.292748
0.101000	-0.018182	-0.113421
0.102000	-0.329157	-4.235658
0.103000	-0.173251	-1.146398
0.104000	0.060188	-0.454771
0.105000	-0.251622	-0.454400
0.106000	-0.250786	-2.861321
0.107000	0.137723	2.638742
0.108000	0.060188	0.232202
0.109000	-0.485062	-4.231405
0.110000	-0.173251	-1.141372
0.111000	-0.251622	-1.487758
0.112000	-0.329157	-4.235658
0.113000	-0.485062	-6.637564
0.114000	0.060188	1.952151
0.115000	-0.094881	-1.487366
0.116000	-0.173251	-4.235658
0.117000	0.449533	5.387425
0.118000	-0.173251	-0.459415
0.119000	0.060188	-0.454389
0.120000	-0.172415	-3.890427
0.121000	-0.094881	-0.113411
0.122000	-0.173251	-2.515709
0.123000	-0.173251	-4.235658
0.124000	0.293628	6.420402
0.125000	-0.328320	-6.296204
0.126000	-0.018182	-0.454389
0.127000	0.293628	3.672110
0.128000	-0.250786	-2.861321
0.129000	0.060188	0.573562
0.130000	0.060188	-0.795749
0.131000	0.137723	3.326498
0.132000	-0.094881	-2.857450
0.133000	-0.173251	-2.520342
0.134000	0.606275	7.107375
0.135000	-0.406691	-5.600335
0.136000	0.294464	2.634489
0.137000	0.216094	1.951769
0.138000	-0.094881	-1.141753
0.139000	0.060188	-0.113411
0.140000	0.060188	-1.141753
0.141000	0.683809	7.443719
