BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	892	892
Contact period end (sample #):	3060	3060
Contact period start time (s):	0.892000	0.892000
Contact period end time (s):	3.060000	3.060000
First sample time (s):	0.000000	0.000000
Normalized force (N):	703.599976	703.599976
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.292292	-0.620208
0.001000	-0.058852	2.127311
0.002000	0.018682	2.473696
0.003000	0.018682	3.847652
0.004000	-0.214758	0.407743
0.005000	-0.058852	3.156035
0.006000	-0.136387	0.408125
0.007000	-0.137223	1.440720
0.008000	0.330493	8.310877
0.009000	-0.136387	-1.998797
0.010000	-0.214758	0.062131
0.011000	0.097053	5.216963
0.012000	-0.058016	-1.990292
0.013000	0.174587	4.871350
0.014000	-0.214758	1.440720
0.015000	-0.214758	-2.339775
0.016000	-0.214758	0.748722
0.017000	0.174587	4.871350
0.018000	-0.058852	1.782080
0.019000	-0.058852	1.095107
0.020000	-0.137223	1.094716
0.021000	0.097053	3.502039
0.022000	-0.604103	-5.083423
0.023000	0.174587	4.530372
0.024000	-0.214758	0.066765
0.025000	-0.370663	-3.714112
0.026000	0.485562	8.310877
0.027000	-0.137223	-1.998797
0.028000	-0.370663	-1.653576
0.029000	0.174587	6.591691
0.030000	-0.214758	-0.966212
0.031000	-0.136387	0.062131
0.032000	-0.293128	1.099741
0.033000	-0.370663	-3.036810
0.034000	-0.137223	1.099360
0.035000	-0.058852	2.127692
0.036000	-0.058852	1.440720
0.037000	-0.449034	-2.681517
0.038000	0.096217	3.847652
0.039000	0.018682	2.469063
0.040000	-0.604103	-5.093093
0.041000	-0.137223	2.128084
0.042000	-0.137223	1.440720
0.043000	-0.215594	-1.307572
0.044000	0.330493	7.628920
0.045000	-0.293128	-3.027521
0.046000	-0.370663	-2.690413
0.047000	0.018682	4.535005
0.048000	-0.214758	-0.620208
0.049000	-0.214758	1.099360
0.050000	-0.214758	1.094716
0.051000	-0.292292	-1.657437
0.052000	-0.293128	-0.278848
0.053000	0.018682	2.815056
0.054000	0.097053	2.814665
0.055000	-0.371499	-0.966212
0.056000	-0.214758	-0.278848
0.057000	0.096217	4.871350
0.058000	-0.603266	-4.055472
0.059000	0.096217	4.188630
0.060000	-0.058852	2.128084
0.061000	-0.215594	-0.620208
0.062000	0.252958	5.567993
0.063000	-0.058852	0.066765
0.064000	-0.214758	-1.307572
0.065000	0.018682	5.222380
0.066000	-0.058852	1.099360
0.067000	-0.058852	2.123058
0.068000	-0.214758	0.407743
0.069000	-0.058852	2.464418
0.070000	-0.058852	1.440720
0.071000	0.019518	1.440720
0.072000	0.174587	4.871350
0.073000	-0.370663	-1.998797
0.074000	-0.214758	0.066765
0.075000	0.252958	5.212710
0.076000	-0.293128	-1.316458
0.077000	-0.058852	1.782080
0.078000	0.252958	5.908971
0.079000	-0.214758	-2.344801
0.080000	0.018682	4.530372
0.081000	-0.214758	-0.620208
0.082000	-0.136387	-0.966212
0.083000	-0.214758	1.436075
0.084000	-0.605775	-1.307191
0.085000	-0.137223	0.407743
0.086000	-0.604103	-3.714112
0.087000	-0.293128	0.408125
0.088000	-0.136387	0.412769
0.089000	-0.681637	-5.770416
0.090000	0.174587	5.567993
0.091000	-0.525732	-5.088459
0.092000	-0.915913	-5.780076
0.093000	0.097053	4.875984
0.094000	-0.681637	-5.088459
0.095000	-0.370663	-0.966212
0.096000	0.018682	2.815056
0.097000	-0.525732	-3.714112
0.098000	-0.215594	0.407743
0.099000	-0.371499	0.062512
0.100000	-0.681637	-5.093093
0.101000	-0.370663	-0.278848
0.102000	-0.214758	0.407743
0.103000	-0.058852	1.440720
0.104000	-0.681637	-5.434071
0.105000	-0.137223	3.156035
0.106000	-0.293128	0.066765
0.107000	-0.604103	-5.434071
0.108000	-0.293128	1.441101
0.109000	-0.370663	-0.966212
0.110000	-0.838379	-6.125688
0.111000	-0.137223	2.815056
0.112000	-0.525732	-5.088459
0.113000	-0.292292	-2.685780
0.114000	0.018682	3.160669
0.115000	-0.370663	-3.368108
0.116000	-0.292292	0.412377
0.117000	-0.370663	-1.307572
0.118000	-0.525732	-2.680754
0.119000	-0.449034	-1.307191
0.120000	0.018682	3.497014
0.121000	0.019518	1.440720
0.122000	-0.604103	-4.401084
0.123000	-0.370663	-0.619826
0.124000	-0.058852	3.502039
0.125000	-0.604103	-5.434071
0.126000	-0.058852	2.127692
0.127000	-0.293128	-0.966212
0.128000	-0.604103	-5.092711
0.129000	0.018682	3.843389
0.130000	-0.370663	-2.685780
0.131000	-0.449034	-3.368499
0.132000	-0.214758	1.786332
0.133000	-0.293128	-0.620208
0.134000	-0.214758	1.099741
0.135000	-0.604103	-2.003441
0.136000	-0.371499	-1.307191
0.137000	-0.371499	-1.307191
0.138000	-0.370663	-0.624852
0.139000	0.252122	7.628920
0.140000	-0.449034	-4.747480
0.141000	-0.370663	-0.620600
0.142000	0.018682	3.501647
