BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	236	236
Contact period end (sample #):	7999	7999
Contact period start time (s):	0.236000	0.236000
Contact period end time (s):	7.999000	7.999000
First sample time (s):	0.000000	0.000000
Normalized force (N):	703.599976	703.599976
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.952434	-5.345134
0.001000	-0.563089	-2.251611
0.002000	-0.018675	6.334232
0.003000	-0.484719	1.529265
0.004000	-0.408020	1.188287
0.005000	-0.251279	3.595219
0.006000	-0.796529	-2.251611
0.007000	-0.329650	3.244581
0.008000	-0.408020	2.903602
0.009000	-0.329650	1.183261
0.010000	-0.640624	0.837649
0.011000	-0.096210	4.277557
0.012000	-0.173744	4.623170
0.013000	-0.796529	-3.971571
0.014000	-0.484719	2.562242
0.015000	-0.484719	2.211604
0.016000	-0.718158	-1.568891
0.017000	-0.173744	5.651894
0.018000	-0.251279	2.566495
0.019000	-0.796529	-2.592590
0.020000	-0.017839	9.086395
0.021000	-1.109176	-6.027483
0.022000	-0.563089	-0.877274
0.023000	-0.017839	8.750442
0.024000	-0.484719	0.501315
0.025000	-0.563089	0.842293
0.026000	-0.173744	4.964540
0.027000	-0.640624	-1.559994
0.028000	-0.329650	2.562242
0.029000	-0.408020	3.244581
0.030000	-0.484719	0.154929
0.031000	-0.408020	1.529657
0.032000	-0.172908	2.903221
0.033000	-0.172908	3.931945
0.034000	-0.796529	-3.284598
0.035000	-0.173744	4.969174
0.036000	-0.329650	2.557608
0.037000	-0.718158	-2.933949
0.038000	-0.017839	6.338866
0.039000	-0.096210	4.623180
0.040000	-0.563089	-0.536296
0.041000	0.059695	8.063078
0.042000	-0.718995	-2.938583
0.043000	-0.718995	-1.905999
0.044000	-0.096210	9.091040
0.045000	-0.640624	-1.905999
0.046000	-0.484719	1.183261
0.047000	-0.174581	4.277557
0.048000	-0.563089	0.155310
0.049000	-0.329650	3.595219
0.050000	-0.329650	2.562242
0.051000	-0.329650	0.841912
0.052000	-0.329650	1.879904
0.053000	-0.329650	3.590193
0.054000	-0.329650	3.249215
0.055000	-0.718995	-2.246977
0.056000	-0.252115	3.931945
0.057000	-0.329650	2.562242
0.058000	-0.718995	-3.279562
0.059000	-0.173744	6.343902
0.060000	-0.251279	4.281810
0.061000	-0.563089	0.154929
0.062000	0.059695	6.679845
0.063000	-1.109176	-3.966937
0.064000	-0.952434	-5.345526
0.065000	-0.017839	9.086395
0.066000	-0.796529	-3.625958
0.067000	-0.640624	-0.877274
0.068000	-0.329650	2.562242
0.069000	-0.718995	-1.909870
0.070000	-0.563089	1.870625
0.071000	-0.563089	0.501315
0.072000	-0.874900	-4.312549
0.073000	-0.563089	0.501315
0.074000	-0.484719	1.870625
0.075000	-0.484719	2.562242
0.076000	-0.718995	-1.218253
0.077000	-0.640624	1.870625
0.078000	-0.329650	2.562242
0.079000	-1.109176	-7.056207
0.080000	-0.484719	2.903602
0.081000	-0.329650	1.533899
0.082000	-0.952434	-3.625958
0.083000	-0.252115	3.936579
0.084000	-1.186710	-5.686123
0.085000	-0.796529	-2.251611
0.086000	-0.252115	5.305889
0.087000	-0.952434	-5.004166
0.088000	-0.641460	0.496289
0.089000	-0.484719	3.595219
0.090000	-0.563089	-0.536296
0.091000	-0.329650	2.562242
0.092000	-0.796529	0.501315
0.093000	-0.640624	-1.223279
0.094000	-0.796529	-0.535915
0.095000	-0.718995	0.496670
0.096000	-0.640624	0.155310
0.097000	-0.563089	0.155310
0.098000	-0.640624	0.842675
0.099000	-0.563089	2.557216
0.100000	-0.952434	-6.368843
0.101000	-0.408020	2.557598
0.102000	-0.329650	2.562624
0.103000	-0.874064	-3.284598
0.104000	-0.563089	2.908236
0.105000	-0.718995	-1.564257
0.106000	-1.186710	-7.401438
0.107000	-0.173744	6.002924
0.108000	-0.796529	-3.625958
0.109000	-0.952434	-4.312549
0.110000	-0.329650	4.623170
0.111000	-0.718995	-0.186050
0.112000	-0.641460	1.188287
0.113000	-0.641460	1.188287
0.114000	-0.718995	-1.909870
0.115000	-0.718995	0.496670
0.116000	-0.718995	1.192931
0.117000	-0.641460	0.155310
0.118000	-0.329650	1.188287
0.119000	-0.563089	1.874878
0.120000	-0.484719	2.562242
0.121000	-1.109176	-5.345526
0.122000	-0.641460	1.870625
0.123000	-0.252115	3.590585
0.124000	-0.952434	-4.312549
0.125000	-0.563089	2.908246
0.126000	-0.718995	-0.191075
0.127000	-0.874900	-4.317183
0.128000	-0.096210	7.371853
0.129000	-0.796529	-3.279562
0.130000	-0.718995	-2.592590
0.131000	-0.173744	7.026241
0.132000	-0.796529	-4.312941
0.133000	-0.484719	1.874878
0.134000	-0.718995	1.529265
0.135000	-0.640624	-1.564257
0.136000	-0.641460	0.842293
0.137000	-0.718995	0.155692
0.138000	-0.641460	-1.223279
0.139000	-0.718995	0.501315
0.140000	-0.563089	1.875259
0.141000	-0.563089	0.501315
