BioWare Version 5.3.2.9 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	3264	3264
Contact period end (sample #):	3862	3862
Contact period start time (s):	3.264000	3.264000
Contact period end time (s):	3.862000	3.862000
First sample time (s):	0.000000	0.000000
Normalized force (N):	592.005981	592.005981
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.478474	-6.284323
0.001000	0.144311	1.960171
0.002000	0.222682	0.927587
0.003000	-0.244198	-2.857945
0.004000	-0.244198	-3.887050
0.005000	-0.165827	-1.829994
0.006000	0.067613	2.642510
0.007000	-0.400103	-4.919646
0.008000	-0.087456	3.675105
0.009000	-0.244198	-1.825350
0.010000	-0.400103	-2.512332
0.011000	-0.089129	-1.479737
0.012000	-0.088293	-1.825741
0.013000	-0.166663	-0.792373
0.014000	-0.477638	-6.634188
0.015000	0.222682	5.054076
0.016000	-0.400103	-4.573641
0.017000	-0.400103	-3.545309
0.018000	0.379423	4.020718
0.019000	-0.166663	-0.451394
0.020000	-0.010758	0.235578
0.021000	-0.322569	-2.512714
0.022000	-0.010758	0.576938
0.023000	-0.088293	-2.516966
0.024000	-0.477638	-6.975547
0.025000	0.535329	6.077774
0.026000	-0.399267	-5.610870
0.027000	-0.010758	1.268565
0.028000	0.379423	4.020718
0.029000	-0.166663	-2.512714
0.030000	0.144311	1.268947
0.031000	-0.244198	-2.171354
0.032000	-0.010758	3.334127
0.033000	-0.321732	-4.574023
0.034000	-0.166663	-2.171354
0.035000	0.379423	2.988514
0.036000	-0.556008	-6.302869
0.037000	-0.088293	-1.143011
0.038000	0.379423	2.642510
0.039000	-0.166663	-1.138377
0.040000	-0.322569	-4.227637
0.041000	-0.166663	-1.484381
0.042000	0.222682	1.619193
0.043000	-0.400103	-4.573641
0.044000	-0.010758	2.642510
0.045000	-0.009922	-1.138377
0.046000	-0.322569	-2.512714
0.047000	-0.010758	-1.143403
0.048000	-0.010758	-0.110034
0.049000	-0.088293	-0.801651
0.050000	-0.322569	-5.261006
0.051000	0.456958	5.736414
0.052000	-0.400103	-5.942963
0.053000	-0.165827	-1.825741
0.054000	0.300216	3.675105
0.055000	-0.088293	-1.138377
0.056000	-0.010758	1.609141
0.057000	-0.009922	-1.484752
0.058000	-0.166663	1.268947
0.059000	-0.087456	-2.517348
0.060000	-0.478474	-6.634188
0.061000	0.300216	5.390802
0.062000	-0.400103	-5.255598
0.063000	-0.089129	-1.138377
0.064000	-0.010758	-0.110034
0.065000	-0.321732	-2.516966
0.066000	-0.010758	0.917916
0.067000	-0.321732	-3.890921
0.068000	0.456958	5.390802
0.069000	-0.477638	-6.979800
0.070000	-0.166663	-1.825741
0.071000	-0.010758	0.585824
0.072000	-0.556008	-6.975547
0.073000	0.222682	1.609141
0.074000	-0.010758	0.235578
0.075000	-0.165827	-0.797399
0.076000	-0.321732	-2.517348
0.077000	-0.244198	-1.143403
0.078000	0.222682	2.301150
0.079000	-0.321732	-4.573641
0.080000	0.144311	2.301150
0.081000	-0.166663	-1.138377
0.082000	-0.244198	-2.171354
0.083000	-0.244198	-3.545309
0.084000	-0.088293	-0.110034
0.085000	-0.088293	-1.138377
0.086000	-0.244198	-3.199305
0.087000	-0.010758	2.642510
0.088000	-0.400103	-4.228029
0.089000	-0.088293	-0.451394
0.090000	0.067613	1.960171
0.091000	-0.244198	-2.171354
0.092000	0.222682	1.609925
0.093000	-0.400103	-6.288183
0.094000	0.144311	3.333735
0.095000	-0.321732	-5.261006
0.096000	-0.165827	-2.512714
0.097000	0.690398	8.138331
0.098000	-0.088293	-1.830375
0.099000	0.534492	4.357825
0.100000	-0.010758	-0.110416
0.101000	0.144311	2.988122
0.102000	0.379423	1.609925
0.103000	-0.088293	-2.512714
0.104000	0.535329	6.082419
0.105000	-0.243362	-4.573641
0.106000	-0.010758	-0.451394
0.107000	0.535329	4.703437
0.108000	-0.477638	-5.610870
0.109000	0.456958	4.357062
0.110000	0.222682	2.301150
0.111000	0.300216	5.385786
0.112000	-0.010758	-2.166709
0.113000	0.067613	1.609141
0.114000	0.379423	3.329493
0.115000	-0.244198	-3.203939
0.116000	0.379423	2.983488
0.117000	0.144311	1.609925
0.118000	-0.010758	0.235197
0.119000	-0.010758	-2.171354
0.120000	-0.010758	0.917916
0.121000	0.144311	0.927587
0.122000	-0.088293	-1.484371
0.123000	0.300216	4.703829
0.124000	0.222682	0.576557
0.125000	0.067613	0.917916
0.126000	0.379423	3.329101
0.127000	-0.088293	0.235578
0.128000	0.222682	1.950904
0.129000	-0.089129	-2.517348
0.130000	0.377751	6.082419
0.131000	-0.166663	-4.573641
0.132000	0.067613	-1.830375
0.133000	0.690398	8.138712
0.134000	-0.010758	-0.456420
0.135000	0.535329	3.675105
0.136000	-0.165827	-1.143392
0.137000	0.691234	7.787693
0.138000	-0.010758	-0.797399
0.139000	-0.088293	-2.862960
0.140000	0.612863	7.105735
0.141000	-0.244198	-4.228410
