BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	233	233
Contact period end (sample #):	7999	7999
Contact period start time (s):	0.233000	0.233000
Contact period end time (s):	7.999000	7.999000
First sample time (s):	0.000000	0.000000
Normalized force (N):	703.599976	703.599976
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.068545	-3.554432
0.001000	-0.458726	-4.587409
0.002000	0.631774	8.825458
0.003000	-0.301985	-3.895411
0.004000	-0.146916	-2.862424
0.005000	0.242429	5.035674
0.006000	-0.223614	-2.521445
0.007000	0.008989	0.221821
0.008000	-0.223614	-0.801496
0.009000	-0.068545	-0.460899
0.010000	-0.068545	0.917690
0.011000	-0.146916	0.577093
0.012000	-0.146916	-1.147500
0.013000	0.087360	-0.119539
0.014000	0.243265	3.661338
0.015000	-0.068545	-0.460136
0.016000	-0.613795	-5.615360
0.017000	0.008989	1.600029
0.018000	-0.068545	1.250545
0.019000	-0.068545	-3.554432
0.020000	0.398334	7.096220
0.021000	-0.301985	-3.895792
0.022000	-0.223614	-2.867841
0.023000	0.320800	6.068651
0.024000	-0.223614	-3.895792
0.025000	-0.536261	-4.582775
0.026000	0.320800	5.031040
0.027000	-0.301985	-3.895792
0.028000	0.008989	0.571686
0.029000	0.008989	1.259050
0.030000	-0.301985	-2.521445
0.031000	0.008989	0.567825
0.032000	0.008989	-0.114132
0.033000	-0.068545	-0.110271
0.034000	-0.301985	-1.834081
0.035000	0.164895	4.007723
0.036000	0.165731	1.604662
0.037000	-0.769701	-9.055268
0.038000	-0.068545	0.222584
0.039000	0.164895	2.628753
0.040000	-0.146916	-2.521445
0.041000	0.320800	5.035674
0.042000	-0.146916	-2.516811
0.043000	-0.379519	-5.269747
0.044000	0.398334	6.409629
0.045000	-0.301985	-3.895792
0.046000	-0.068545	-0.465152
0.047000	0.164895	3.657085
0.048000	-0.068545	-2.526481
0.049000	0.008989	-1.493113
0.050000	0.087360	2.283130
0.051000	-0.301985	-3.559066
0.052000	0.008989	1.259050
0.053000	-0.069381	-0.455492
0.054000	-0.068545	-0.119539
0.055000	0.164895	0.913046
0.056000	0.242429	3.661338
0.057000	0.242429	2.628361
0.058000	-0.692166	-7.681313
0.059000	0.243265	2.291645
0.060000	0.008989	0.913046
0.061000	-0.301985	-2.516811
0.062000	0.320800	5.376653
0.063000	-0.068545	-1.142464
0.064000	-0.301985	-4.587409
0.065000	0.476705	7.447250
0.066000	-0.301985	-3.554432
0.067000	0.009826	-0.801496
0.068000	0.087360	4.007342
0.069000	-0.068545	-2.526481
0.070000	0.087360	0.913046
0.071000	0.086524	2.974365
0.072000	0.008989	-1.488469
0.073000	0.008153	-0.110271
0.074000	0.087360	2.978999
0.075000	0.008989	0.571686
0.076000	-0.068545	-0.460899
0.077000	0.164895	2.629134
0.078000	0.087360	2.628361
0.079000	-0.613795	-7.335309
0.080000	0.164895	2.283130
0.081000	0.008989	1.600029
0.082000	-0.226123	-2.516419
0.083000	0.242429	5.039926
0.084000	-0.068545	-2.175833
0.085000	-0.301985	-4.582765
0.086000	0.476705	7.101638
0.087000	-0.301149	-3.208036
0.088000	0.087360	-0.119539
0.089000	0.087360	4.002697
0.090000	0.320800	1.259050
0.091000	0.087360	1.604662
0.092000	-0.226123	0.235733
0.093000	-0.069381	-1.834473
0.094000	0.008989	-0.119539
0.095000	0.008989	1.259050
0.096000	0.087360	0.221821
0.097000	0.008989	0.221821
0.098000	0.087360	1.941770
0.099000	0.164895	2.628361
0.100000	-0.692166	-7.681313
0.101000	0.086524	2.287382
0.102000	0.087360	1.259050
0.103000	-0.068545	-2.175451
0.104000	0.164895	4.007723
0.105000	-0.536261	-4.928387
0.106000	-0.925606	-8.368296
0.107000	0.399171	6.064017
0.108000	-0.301985	-3.554432
0.109000	0.165731	-0.119539
0.110000	0.476705	6.068269
0.111000	-0.068545	-1.152124
0.112000	0.399171	4.348320
0.113000	0.320800	2.287382
0.114000	0.243265	1.600029
0.115000	0.008989	0.567444
0.116000	0.320800	4.003089
0.117000	0.321636	2.969731
0.118000	0.009826	-0.119539
0.119000	0.164895	3.661338
0.120000	0.399171	4.348320
0.121000	-0.223614	-3.554814
0.122000	0.398334	4.002697
0.123000	0.320800	3.315725
0.124000	0.087360	-0.465543
0.125000	0.633447	8.129589
0.126000	0.165731	-0.119920
0.127000	0.009826	-2.180085
0.128000	0.399171	6.063635
0.129000	0.087360	-0.811156
0.130000	0.009826	-0.465152
0.131000	0.476705	7.783976
0.132000	0.008989	-1.142856
0.133000	0.320800	4.348702
0.134000	0.087360	1.259050
0.135000	0.009826	-1.147109
0.136000	0.087360	0.567825
0.137000	0.243265	4.002316
0.138000	0.243265	1.259050
0.139000	-0.068545	-1.488469
0.140000	0.398334	4.348702
0.141000	0.320800	3.661348
0.142000	-0.301985	-3.549396
0.143000	0.320800	5.385549
0.144000	0.320800	4.694325
0.145000	-0.223614	-2.867841
