BioWare Version 5.3.2.9 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	1598	1598
Contact period end (sample #):	7998	7998
Contact period start time (s):	1.598000	1.598000
Contact period end time (s):	7.998000	7.998000
First sample time (s):	0.000000	0.000000
Normalized force (N):	687.536987	687.536987
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	0.022403	2.940066
0.001000	-0.445313	-3.589113
0.002000	-0.211873	0.542031
0.003000	-0.289408	-1.177156
0.004000	-0.522848	-3.589494
0.005000	-0.055132	2.257346
0.006000	-0.211037	-0.836558
0.007000	-0.288572	-0.149194
0.008000	-0.211037	-0.495198
0.009000	-0.211873	-1.869545
0.010000	0.100773	2.257346
0.011000	-0.445313	-3.589494
0.012000	-0.055968	1.916367
0.013000	-0.055132	0.883391
0.014000	-0.366942	-4.276085
0.015000	0.255842	4.664659
0.016000	-0.522848	-4.958805
0.017000	-0.366942	-3.243490
0.018000	0.022403	5.006019
0.019000	-0.366942	-4.276085
0.020000	-0.132666	0.196810
0.021000	-0.055968	2.266624
0.022000	-0.522848	-4.958805
0.023000	-0.211873	0.883391
0.024000	-0.132666	1.570374
0.025000	-0.522848	-3.248135
0.026000	-0.289408	-0.836177
0.027000	-0.133503	1.229003
0.028000	-0.055132	-0.154220
0.029000	-0.445313	-4.276477
0.030000	-0.367779	-0.836177
0.031000	-0.055968	1.229003
0.032000	-0.367779	-3.238856
0.033000	0.022403	3.631683
0.034000	-0.445313	-4.276085
0.035000	-0.679589	-5.304418
0.036000	0.177472	5.346616
0.037000	-0.679589	-7.711350
0.038000	-0.367779	-1.177537
0.039000	0.022403	2.607984
0.040000	-0.445313	-4.958805
0.041000	-0.211873	0.542412
0.042000	-0.289408	-1.181789
0.043000	-0.522848	-5.645788
0.044000	-0.211037	-0.149194
0.045000	-0.133503	-0.490173
0.046000	-0.366942	-1.523149
0.047000	-0.367779	-2.902522
0.048000	-0.133503	-0.836558
0.049000	-0.055968	0.542031
0.050000	-0.289408	-4.267189
0.051000	0.022403	2.607984
0.052000	-0.289408	-1.868762
0.053000	-0.288572	-2.556518
0.054000	0.411748	6.379593
0.055000	-0.211037	-2.210122
0.056000	-0.211037	-0.831533
0.057000	0.255842	6.374959
0.058000	-0.522848	-4.958805
0.059000	0.177472	4.659252
0.060000	-0.055132	1.229395
0.061000	-0.211037	-2.556518
0.062000	0.255842	5.005256
0.063000	0.100773	1.915986
0.064000	0.022403	1.915986
0.065000	0.022403	2.607603
0.066000	-0.133503	1.229003
0.067000	0.255842	5.346616
0.068000	-0.133503	1.228622
0.069000	-0.133503	1.916367
0.070000	0.255842	1.574234
0.071000	0.022403	1.574626
0.072000	0.177472	3.977295
0.073000	-0.289408	-1.864509
0.074000	-0.055132	1.915986
0.075000	0.334213	5.000612
0.076000	-0.132666	-1.518897
0.077000	0.177472	3.631683
0.078000	0.255842	2.943947
0.079000	-0.366942	-3.589494
0.080000	0.411748	7.407544
0.081000	-0.289408	-1.523149
0.082000	0.177472	1.570374
0.083000	0.022403	3.630528
0.084000	-0.445313	-3.584469
0.085000	0.022403	2.257346
0.086000	0.022403	1.911733
0.087000	-0.211037	-0.495198
0.088000	-0.133503	1.575007
0.089000	-0.133503	0.542031
0.090000	-0.133503	0.883391
0.091000	-0.211037	-2.556899
0.092000	-0.055132	1.575007
0.093000	0.022403	2.939303
0.094000	-0.211037	-1.177918
0.095000	0.333377	7.061931
0.096000	-0.211037	-0.836167
0.097000	-0.289408	-3.243490
0.098000	0.410911	7.407925
0.099000	-0.522848	-5.300165
0.100000	-0.133503	0.883391
0.101000	0.333377	6.033207
0.102000	-0.133503	-2.215539
0.103000	0.022403	1.916367
0.104000	0.100773	2.602958
0.105000	-0.522848	-5.304418
0.106000	-0.055132	1.920620
0.107000	0.333377	4.659252
0.108000	-0.211037	-0.836177
0.109000	0.022403	0.541649
0.110000	-0.133503	0.542031
0.111000	0.255842	3.971898
0.112000	-0.289408	-3.243109
0.113000	0.022403	4.313640
0.114000	-0.288572	-1.523149
0.115000	-0.289408	-2.556518
0.116000	0.411748	8.790777
0.117000	-0.522848	-5.304418
0.118000	-0.133503	-0.149194
0.119000	0.334213	6.374959
0.120000	-0.288572	-3.248516
0.121000	0.177472	1.575007
0.122000	0.022403	0.196810
0.123000	-0.289408	-3.243490
0.124000	0.022403	2.257346
0.125000	0.022403	1.569982
0.126000	-0.289408	-1.177537
0.127000	-0.132666	-1.518505
0.128000	0.100773	2.257346
0.129000	0.333377	4.322536
0.130000	-0.211037	-1.177918
0.131000	0.022403	3.285678
0.132000	0.022403	1.915986
0.133000	-0.211037	-1.182171
0.134000	0.100773	5.346616
0.135000	-0.132666	-1.523531
0.136000	-0.133503	-0.490554
0.137000	0.411748	7.066184
0.138000	-0.288572	-2.897878
0.139000	0.022403	2.257346
0.140000	0.022403	2.257346
0.141000	-0.444477	-3.589494
0.142000	0.411748	7.061550
