BioWare Version 5.3.0.7 Export
Device:	 9286AA	 9286AA
Samples (#):	8000	8000
Rate (Hz):	1000.000000	1000.000000
Contact period start (sample #):	1639	1639
Contact period end (sample #):	3313	3313
Contact period start time (s):	1.639000	1.639000
Contact period end time (s):	3.313000	3.313000
First sample time (s):	0.000000	0.000000
Normalized force (N):	798.062988	798.062988
Normalized length (m):	1.000000	1.000000
abs time (s)	Fy	Fz
	N	N
0.000000	-0.363409	-6.560052
0.001000	0.104307	0.310105
0.002000	0.025936	-1.064231
0.003000	0.026773	0.309724
0.004000	-0.285038	-4.844726
0.005000	0.104307	1.338056
0.006000	0.104307	2.025039
0.007000	0.026773	-1.409844
0.008000	0.026773	-0.377249
0.009000	0.415281	3.058016
0.010000	0.805463	8.899830
0.011000	0.260212	2.717037
0.012000	0.181842	4.086348
0.013000	0.104307	0.992444
0.014000	0.181842	4.086348
0.015000	0.572023	6.492898
0.016000	-0.207503	-1.405210
0.017000	-0.051598	-1.064231
0.018000	-0.129133	-0.722871
0.019000	0.025936	0.310105
0.020000	-0.129133	-3.817157
0.021000	-0.129133	-3.129411
0.022000	0.416954	2.025039
0.023000	0.260212	2.371033
0.024000	-0.129133	-3.129411
0.025000	-0.285038	-3.816394
0.026000	0.026773	0.997088
0.027000	0.260212	3.058016
0.028000	0.260212	4.086348
0.029000	0.104307	2.712403
0.030000	0.104307	0.992444
0.031000	0.415281	5.461076
0.032000	0.416954	5.810941
0.033000	0.104307	3.394731
0.034000	0.025936	0.651084
0.035000	0.104307	3.403628
0.036000	0.260212	3.058016
0.037000	-0.207503	-3.129411
0.038000	-0.051598	-2.788433
0.039000	-0.363409	-3.129411
0.040000	-0.051598	-0.030873
0.041000	-0.285038	-4.499114
0.042000	-0.285038	-4.162007
0.043000	-0.751917	-8.625624
0.044000	0.104307	0.651465
0.045000	0.104307	-0.722871
0.046000	-0.051598	-1.063850
0.047000	-0.129969	-2.779165
0.048000	0.104307	2.717037
0.049000	0.181842	3.745369
0.050000	0.026773	0.996696
0.051000	-0.129133	0.310105
0.052000	0.104307	3.058016
0.053000	0.104307	3.399757
0.054000	-0.051598	-0.722871
0.055000	-0.596848	-4.843964
0.056000	-0.129133	-2.784191
0.057000	-0.051598	-1.063850
0.058000	-0.285038	-1.750822
0.059000	-0.518478	-4.844726
0.060000	-0.987030	-8.966211
0.061000	-0.207503	-1.409462
0.062000	-0.051598	-1.063850
0.063000	-0.285038	-3.129411
0.064000	-0.363409	-4.844726
0.065000	-0.051598	0.656109
0.066000	0.025936	1.684060
0.067000	0.025936	0.651084
0.068000	-0.051598	0.996696
0.069000	0.104307	4.437378
0.070000	0.260212	5.810941
0.071000	0.025936	1.338448
0.072000	-0.129969	-0.717846
0.073000	-0.207503	-1.068484
0.074000	0.025936	2.025420
0.075000	-0.129969	-0.713593
0.076000	-0.207503	-3.466127
0.077000	-0.596848	-7.247025
0.078000	-0.285874	-2.096827
0.079000	0.025936	-0.376867
0.080000	-0.285038	-3.475416
0.081000	-0.285038	-4.503748
0.082000	-0.051598	-0.722871
0.083000	0.182678	1.684060
0.084000	-0.363409	-4.157744
0.085000	-0.051598	-0.722871
0.086000	0.103471	2.030065
0.087000	0.336911	6.156946
0.088000	0.025936	2.371043
0.089000	0.025936	1.684060
0.090000	-0.363409	-2.437805
0.091000	-0.129969	0.314739
0.092000	-0.052434	2.030065
0.093000	-0.285874	-2.788051
0.094000	-0.753590	-6.905664
0.095000	-0.207503	-2.788051
0.096000	0.025936	0.651465
0.097000	-0.596848	-5.878095
0.098000	-0.129133	-3.461885
0.099000	-0.285038	-2.437805
0.100000	-0.052434	0.656109
0.101000	-0.363409	-2.779165
0.102000	-0.129133	-3.475416
0.103000	-0.207503	-2.438186
0.104000	0.181842	2.030065
0.105000	0.181842	3.745369
0.106000	0.025936	1.338448
0.107000	-0.207503	-1.405210
0.108000	-0.441779	-0.371852
0.109000	0.104307	3.399757
0.110000	-0.051598	0.997469
0.111000	-0.129969	-0.718238
0.112000	0.025936	2.717037
0.113000	-0.129133	-0.031255
0.114000	-0.363409	-3.816394
0.115000	-0.596848	-5.868043
0.116000	-0.207503	-2.097208
0.117000	-0.129969	0.651465
0.118000	-0.207503	-2.779165
0.119000	-0.207503	-3.816394
0.120000	-0.518478	-7.592637
0.121000	-0.363409	-1.746188
0.122000	-0.129969	-0.031255
0.123000	-0.051598	-0.031255
0.124000	-0.129133	-1.409844
0.125000	-0.363409	-1.404828
0.126000	0.336911	6.156554
0.127000	0.104307	1.684060
0.128000	0.104307	2.025420
0.129000	0.025936	1.343082
0.130000	0.336911	5.469963
0.131000	-0.207503	-1.068484
0.132000	-0.285874	-1.750822
0.133000	-0.596848	-5.878095
0.134000	-0.129969	-0.376878
0.135000	-0.129969	-0.722871
0.136000	-0.363409	-4.499114
0.137000	-0.596848	-7.593029
0.138000	-0.051598	-1.750822
0.139000	0.025936	1.684060
0.140000	-0.207503	-2.783407
0.141000	-0.831961	-7.934007
0.142000	-0.129969	-1.063850
